month_start_date,year_month,asin,seo_handler,target_revenue,target_gp,active_target_revenue,active_target_gp,total_income,gross_profit,rev_attain_pct,gp_attain_pct,gp_margin_pct,rev_gap_vs_active,gp_gap_vs_active,is_incomplete_month,has_zero_income,plan_but_inactive
2026-06-01,2026-06,B08K997YCF,Aneesh Kumar,3100.0,600.0,0.0,0.0,951.0,268.0,30.68,44.67,28.18,951.0,268.0,1,0,1
2026-06-01,2026-06,B08KRNGDTR,Aneesh Kumar,700.0,100.0,0.0,0.0,335.0,60.0,47.86,60.0,17.91,335.0,60.0,1,0,1
2026-06-01,2026-06,B08KRSRFGK,Aneesh Kumar,11000.0,1805.0,0.0,0.0,55.0,13.0,0.5,0.72,23.64,55.0,13.0,1,0,1
2026-06-01,2026-06,B08KZ26V41,Aneesh Kumar,0.0,0.0,0.0,0.0,52.0,27.0,,,51.92,52.0,27.0,1,0,0
2026-06-01,2026-06,B08L935BHL,Aneesh Kumar,1660.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B08QNHTFCH,Aneesh Kumar,2800.0,400.0,0.0,0.0,792.0,187.0,28.29,46.75,23.61,792.0,187.0,1,0,1
2026-06-01,2026-06,B08RRZPPNP,Aneesh Kumar,2705.0,755.0,0.0,0.0,1259.0,449.0,46.54,59.47,35.66,1259.0,449.0,1,0,1
2026-06-01,2026-06,B08Z826CNN,Aneesh Kumar,1055.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B08ZCFTLR7,Aneesh Kumar,320.0,75.0,0.0,0.0,243.0,44.0,75.94,58.67,18.11,243.0,44.0,1,0,1
2026-06-01,2026-06,B091FV1FHQ,Aneesh Kumar,9200.0,1600.0,0.0,0.0,5570.0,906.0,60.54,56.62,16.27,5570.0,906.0,1,0,1
2026-06-01,2026-06,B091L12RBL,Aneesh Kumar,2400.0,300.0,0.0,0.0,1136.0,238.0,47.33,79.33,20.95,1136.0,238.0,1,0,1
2026-06-01,2026-06,B0924PFYN9,Aneesh Kumar,18000.0,17000.0,0.0,0.0,32683.0,10906.0,181.57,64.15,33.37,32683.0,10906.0,1,0,1
2026-06-01,2026-06,B0924R63CJ,Aneesh Kumar,2755.0,555.0,0.0,0.0,1584.0,426.0,57.5,76.76,26.89,1584.0,426.0,1,0,1
2026-06-01,2026-06,B093CB31XT,Aneesh Kumar,2305.0,475.0,0.0,0.0,1453.0,400.0,63.04,84.21,27.53,1453.0,400.0,1,0,1
2026-06-01,2026-06,B093ZSL4QH,Aneesh Kumar,820.0,200.0,0.0,0.0,414.0,151.0,50.49,75.5,36.47,414.0,151.0,1,0,1
2026-06-01,2026-06,B09444JHW7,Aneesh Kumar,3500.0,700.0,0.0,0.0,1716.0,512.0,49.03,73.14,29.84,1716.0,512.0,1,0,1
2026-06-01,2026-06,B09BD66HPL,Aneesh Kumar,2500.0,300.0,0.0,0.0,1151.0,221.0,46.04,73.67,19.2,1151.0,221.0,1,0,1
2026-06-01,2026-06,B09BJPTHVR,Aneesh Kumar,2300.0,900.0,0.0,0.0,1139.0,444.0,49.52,49.33,38.98,1139.0,444.0,1,0,1
2026-06-01,2026-06,B09NC8LVDK,Aneesh Kumar,505.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B0B1QQYKX5,Aneesh Kumar,1000.0,100.0,0.0,0.0,350.0,92.0,35.0,92.0,26.29,350.0,92.0,1,0,1
2026-06-01,2026-06,B0B1QR7DWZ,Aneesh Kumar,5700.0,1200.0,0.0,0.0,1646.0,497.0,28.88,41.42,30.19,1646.0,497.0,1,0,1
2026-06-01,2026-06,B0B252QTL4,Aneesh Kumar,1300.0,300.0,0.0,0.0,728.0,236.0,56.0,78.67,32.42,728.0,236.0,1,0,1
2026-06-01,2026-06,B0B3RJ76ML,Aneesh Kumar,1655.0,355.0,0.0,0.0,943.0,337.0,56.98,94.93,35.74,943.0,337.0,1,0,1
2026-06-01,2026-06,B0B8SWNKD7,Aneesh Kumar,2505.0,455.0,0.0,0.0,1296.0,348.0,51.74,76.48,26.85,1296.0,348.0,1,0,1
2026-06-01,2026-06,B0BNVKF7C9,Aneesh Kumar,6500.0,1600.0,0.0,0.0,3226.0,1027.0,49.63,64.19,31.84,3226.0,1027.0,1,0,1
2026-06-01,2026-06,B0BSGZV1T9,Aneesh Kumar,5000.0,900.0,0.0,0.0,2914.0,740.0,58.28,82.22,25.39,2914.0,740.0,1,0,1
2026-06-01,2026-06,B0BT85QTFQ,Aneesh Kumar,1500.0,450.0,0.0,0.0,374.0,175.0,24.93,38.89,46.79,374.0,175.0,1,0,1
2026-06-01,2026-06,B0BV68VQV3,Aneesh Kumar,555.0,85.0,0.0,0.0,297.0,127.0,53.51,149.41,42.76,297.0,127.0,1,0,1
2026-06-01,2026-06,B0BZW1BYH7,Aneesh Kumar,4300.0,720.0,0.0,0.0,1084.0,128.0,25.21,17.78,11.81,1084.0,128.0,1,0,1
2026-06-01,2026-06,B0C3H9CVNZ,Aneesh Kumar,500.0,90.0,0.0,0.0,131.0,52.0,26.2,57.78,39.69,131.0,52.0,1,0,1
2026-06-01,2026-06,B0C6Y973ZP,Aneesh Kumar,805.0,110.0,0.0,0.0,160.0,59.0,19.88,53.64,36.88,160.0,59.0,1,0,1
2026-06-01,2026-06,B0C7WG2333,Aneesh Kumar,10500.0,1900.0,0.0,0.0,6460.0,1998.0,61.52,105.16,30.93,6460.0,1998.0,1,0,1
2026-06-01,2026-06,B0C9CMMGPK,Aneesh Kumar,2900.0,405.0,0.0,0.0,1611.0,484.0,55.55,119.51,30.04,1611.0,484.0,1,0,1
2026-06-01,2026-06,B0CB4M926G,Aneesh Kumar,0.0,0.0,0.0,0.0,107.0,39.0,,,36.45,107.0,39.0,1,0,0
2026-06-01,2026-06,B0CB7ZDLXZ,Aneesh Kumar,1900.0,280.0,0.0,0.0,1080.0,333.0,56.84,118.93,30.83,1080.0,333.0,1,0,1
2026-06-01,2026-06,B0CF1MQ97T,Aneesh Kumar,200.0,25.0,0.0,0.0,77.0,15.0,38.5,60.0,19.48,77.0,15.0,1,0,1
2026-06-01,2026-06,B0CF28WQH3,Aneesh Kumar,705.0,105.0,0.0,0.0,735.0,-97.0,104.26,-92.38,-13.2,735.0,-97.0,1,0,1
2026-06-01,2026-06,B0CLVCMHBS,Aneesh Kumar,500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B0CN31Y5ZP,Aneesh Kumar,1700.0,250.0,0.0,0.0,1099.0,259.0,64.65,103.6,23.57,1099.0,259.0,1,0,1
2026-06-01,2026-06,B0CN32XKTL,Aneesh Kumar,785.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B0CQ1Y7H9N,Aneesh Kumar,1800.0,350.0,0.0,0.0,631.0,160.0,35.06,45.71,25.36,631.0,160.0,1,0,1
2026-06-01,2026-06,B0CQ1ZY6RM,Aneesh Kumar,3500.0,550.0,0.0,0.0,1372.0,312.0,39.2,56.73,22.74,1372.0,312.0,1,0,1
2026-06-01,2026-06,B0CR14DN7M,Aneesh Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1,1,0
2026-06-01,2026-06,B0CSK9ZG34,Aneesh Kumar,2000.0,150.0,0.0,0.0,857.0,201.0,42.85,134.0,23.45,857.0,201.0,1,0,1
2026-06-01,2026-06,B0CSKBLHCB,Aneesh Kumar,1400.0,350.0,0.0,0.0,291.0,121.0,20.79,34.57,41.58,291.0,121.0,1,0,1
2026-06-01,2026-06,B0CTVQVDMG,Aneesh Kumar,5200.0,1040.0,0.0,0.0,2714.0,427.0,52.19,41.06,15.73,2714.0,427.0,1,0,1
2026-06-01,2026-06,B0CW374CVT,Aneesh Kumar,4500.0,1000.0,0.0,0.0,4114.0,1438.0,91.42,143.8,34.95,4114.0,1438.0,1,0,1
2026-06-01,2026-06,B0CWLLPHQF,Aneesh Kumar,2300.0,650.0,0.0,0.0,1675.0,590.0,72.83,90.77,35.22,1675.0,590.0,1,0,1
2026-06-01,2026-06,B0CWLN5S1N,Aneesh Kumar,1600.0,240.0,0.0,0.0,168.0,-2.0,10.5,-0.83,-1.19,168.0,-2.0,1,0,1
2026-06-01,2026-06,B0D8L2Y7CG,Aneesh Kumar,1605.0,200.0,0.0,0.0,62.0,21.0,3.86,10.5,33.87,62.0,21.0,1,0,1
2026-06-01,2026-06,B0DBQ2ZWVB,Aneesh Kumar,3305.0,605.0,0.0,0.0,0.0,-17.0,0.0,-2.81,,0.0,-17.0,1,1,1
2026-06-01,2026-06,B0DCK8JV7C,Aneesh Kumar,505.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B0DCP2BQBP,Aneesh Kumar,6550.0,1505.0,0.0,0.0,3588.0,1115.0,54.78,74.09,31.08,3588.0,1115.0,1,0,1
2026-06-01,2026-06,B0DM6D92MZ,Aneesh Kumar,5050.0,1405.0,0.0,0.0,1891.0,555.0,37.45,39.5,29.35,1891.0,555.0,1,0,1
2026-06-01,2026-06,B0DN6HV7HN,Aneesh Kumar,4105.0,905.0,0.0,0.0,2268.0,745.0,55.25,82.32,32.85,2268.0,745.0,1,0,1
2026-06-01,2026-06,B0DZP8H6RT,Aneesh Kumar,0.0,0.0,0.0,0.0,1137.0,354.0,,,31.13,1137.0,354.0,1,0,0
2026-06-01,2026-06,B0F48WQHS8,Aneesh Kumar,255.0,55.0,0.0,0.0,31.0,10.0,12.16,18.18,32.26,31.0,10.0,1,0,1
2026-06-01,2026-06,B0F4KSP9SH,Aneesh Kumar,1300.0,200.0,0.0,0.0,284.0,94.0,21.85,47.0,33.1,284.0,94.0,1,0,1
2026-06-01,2026-06,B0F63DSQD2,Aneesh Kumar,1600.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,1,1
2026-06-01,2026-06,B0F63JC3Z8,Aneesh Kumar,500.0,50.0,0.0,0.0,213.0,31.0,42.6,62.0,14.55,213.0,31.0,1,0,1
2026-06-01,2026-06,B0F67BKBW1,Aneesh Kumar,1500.0,300.0,0.0,0.0,409.0,154.0,27.27,51.33,37.65,409.0,154.0,1,0,1
2026-06-01,2026-06,B0FBVZ35TP,Aneesh Kumar,1505.0,100.0,0.0,0.0,512.0,132.0,34.02,132.0,25.78,512.0,132.0,1,0,1
2026-06-01,2026-06,B0FBWGF7YG,Aneesh Kumar,1500.0,110.0,0.0,0.0,669.0,113.0,44.6,102.73,16.89,669.0,113.0,1,0,1
2026-06-01,2026-06,B0FGDRW2ZQ,Aneesh Kumar,0.0,0.0,0.0,0.0,58.0,-22.0,,,-37.93,58.0,-22.0,1,0,0
2026-06-01,2026-06,B0FM897YYG,Aneesh Kumar,500.0,120.0,0.0,0.0,366.0,37.0,73.2,30.83,10.11,366.0,37.0,1,0,1
2026-06-01,2026-06,B0FNDLS99B,Aneesh Kumar,0.0,0.0,0.0,0.0,44.0,12.0,,,27.27,44.0,12.0,1,0,0
