asin,product_name,seo_owner,ppc_owner,event_date,time_slot,units,spend,day_total_units_jul8,day_total_spend_jul8,brand
B0CB81W43H,Medora Iron and Vitamin C Gummies for Kids 120 Gummies,Tamahra,Syed,2025-07-09,12:30,1.0,1.3,2.0,22.74,Medora
B0CB81W43H,Medora Iron and Vitamin C Gummies for Kids 120 Gummies,Tamahra,Syed,2025-07-09,16:00,2.0,4.02,2.0,22.74,Medora
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,12:00,0.0,0.0,0.0,8.05,PawVista
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,16:00,0.0,2.72,0.0,8.05,PawVista
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,18:00,0.0,2.72,0.0,8.05,PawVista
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,20:00,0.0,2.72,0.0,8.05,PawVista
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-09,12:30,1.0,0.0,0.0,8.05,PawVista
B08L935BHL,PawVista Calming Aid For Dogs 120 Tablets,Aneesh,Amjad,2025-07-09,16:00,2.0,0.67,0.0,8.05,PawVista
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-08,12:00,0.0,0.92,6.0,8.15,Medora
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-08,16:00,2.0,3.6,6.0,8.15,Medora
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-08,18:00,3.0,3.6,6.0,8.15,Medora
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-08,20:00,3.0,4.52,6.0,8.15,Medora
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-09,12:30,1.0,1.71,6.0,8.15,Medora
B081Z6V1J6,Medora Peppermint Oil 200mg 365 Softgel,Aneesh,Syed,2025-07-09,16:00,2.0,3.36,6.0,8.15,Medora
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-08,12:00,0.0,0.0,2.0,4.69,PawVista
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-08,16:00,1.0,1.16,2.0,4.69,PawVista
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-08,18:00,1.0,1.6,2.0,4.69,PawVista
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-08,20:00,1.0,2.13,2.0,4.69,PawVista
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-09,12:30,1.0,0.0,2.0,4.69,PawVista
B08HQGTVQX,PawVista Flea and Tick Control 500ml Spray,Shirley,Srikara,2025-07-09,16:00,2.0,0.45,2.0,4.69,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-08,12:00,0.0,0,7.0,,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-08,16:00,2.0,0,7.0,,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-08,18:00,2.0,0,7.0,,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-08,20:00,3.0,0,7.0,,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-09,12:30,1.0,0,7.0,,PawVista
B09TBJGCWS,PawVista Hemp Oil 60ml 55800mg Liquid,Tamahra,Amjad,2025-07-09,16:00,2.0,0,7.0,,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-08,12:00,0.0,0.0,0.0,0.0,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-08,16:00,0.0,0.0,0.0,0.0,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-08,18:00,0.0,0.0,0.0,0.0,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-08,20:00,0.0,0.0,0.0,0.0,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-09,12:30,1.0,0.65,0.0,0.0,PawVista
B07GYL1WMY,PawVista Hip and Joint Complex 120 Capsules,Aneesh,Amjad,2025-07-09,16:00,2.0,0.65,0.0,0.0,PawVista
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-08,12:00,0.0,1.23,16.0,52.66,VitalCore
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-08,16:00,3.0,11.72,16.0,52.66,VitalCore
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-08,18:00,8.0,18.24,16.0,52.66,VitalCore
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-08,20:00,10.0,22.69,16.0,52.66,VitalCore
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-09,12:30,0.0,7.57,16.0,52.66,VitalCore
B0BSGZV1T9,VitalCore Milk Thistle 2000mg 180 Capsules,Aneesh,Akshay,2025-07-09,16:00,2.0,13.16,16.0,52.66,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-08,12:00,1.0,3.84,10.0,48.21,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-08,16:00,7.0,16.14,10.0,48.21,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-08,18:00,7.0,23.13,10.0,48.21,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-08,20:00,8.0,27.96,10.0,48.21,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-09,12:30,0.0,1.2,10.0,48.21,VitalCore
B0DCP2BQBP,VitalCore Vegan Omega 3,Aneesh,Srikara,2025-07-09,16:00,2.0,1.72,10.0,48.21,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-08,12:00,0.0,1.99,8.0,19.04,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-08,16:00,0.0,1.99,8.0,19.04,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-08,18:00,1.0,6.55,8.0,19.04,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-08,20:00,1.0,7.05,8.0,19.04,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-09,12:30,0.0,2.45,8.0,19.04,VitalCore
B09BD66HPL,VitalCore Turmeric Gummies 2100mg 90 Gummies,Twinkle,Srikara,2025-07-09,16:00,2.0,5.29,8.0,19.04,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-08,12:00,1.0,0.0,7.0,13.72,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-08,16:00,2.0,0.55,7.0,13.72,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-08,18:00,2.0,0.55,7.0,13.72,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-08,20:00,2.0,2.5,7.0,13.72,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-09,12:30,0.0,0.0,7.0,13.72,VitalCore
B0CWLN5S1N,VitalCore | Purified Shilajit Resin 50g Resin,Twinkle,Srikara,2025-07-09,16:00,2.0,1.98,7.0,13.72,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-08,12:00,1.0,5.19,4.0,18.49,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-08,16:00,2.0,7.76,4.0,18.49,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-08,18:00,2.0,10.28,4.0,18.49,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-08,20:00,2.0,10.28,4.0,18.49,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-09,12:30,0.0,2.77,4.0,18.49,VitalCore
B0DBQ2ZWVB,VitalCore Alpha Lipoic Acid,Aneesh,Srikara,2025-07-09,16:00,2.0,8.73,4.0,18.49,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,2.0,11.65,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-08,16:00,0.0,0.91,2.0,11.65,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-08,18:00,0.0,0.91,2.0,11.65,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-08,20:00,1.0,3.16,2.0,11.65,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-09,12:30,0.0,1.65,2.0,11.65,VitalCore
B0B1QQYKX5,VitalCore Zinc Citrate 25mg 90 Gummies,Twinkle,Syed,2025-07-09,16:00,2.0,2.85,2.0,11.65,VitalCore
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-08,12:00,2.0,2.86,8.0,15.79,Medora
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-08,16:00,2.0,9.85,8.0,15.79,Medora
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-08,18:00,3.0,12.19,8.0,15.79,Medora
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-08,20:00,3.0,12.19,8.0,15.79,Medora
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-09,12:30,0.0,4.02,8.0,15.79,Medora
B0B252QTL4,Medora Kurkuma Extract | DE 500mg 180 Capsules,Twinkle,Srikara,2025-07-09,16:00,2.0,7.65,8.0,15.79,Medora
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.0,4.0,2.28,VitalCore
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,16:00,3.0,1.28,4.0,2.28,VitalCore
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,18:00,3.0,1.28,4.0,2.28,VitalCore
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,20:00,3.0,1.28,4.0,2.28,VitalCore
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-09,12:30,0.0,4.03,4.0,2.28,VitalCore
B089QHX5PH,VitalCore Odourless Garlic Oil 15000mg 180 Softgel,Aneesh,Sourabh,2025-07-09,16:00,2.0,5.27,4.0,2.28,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-08,12:00,1.0,10.02,14.0,51.94,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-08,16:00,3.0,15.47,14.0,51.94,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-08,18:00,4.0,15.47,14.0,51.94,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-08,20:00,9.0,24.48,14.0,51.94,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-09,12:30,1.0,4.08,14.0,51.94,VitalCore
B0B6Q6PN1M,VitalCore Vitamin K2 (MK-7) 200mcg 400 Tablet,Twinkle,Akshay,2025-07-09,16:00,1.0,10.02,14.0,51.94,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.0,4.0,25.22,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,16:00,2.0,3.72,4.0,25.22,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,18:00,2.0,6.1,4.0,25.22,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-08,20:00,2.0,8.77,4.0,25.22,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-09,12:30,1.0,2.68,4.0,25.22,VitalCore
B07KC93HR1,VitalCore Flaxseed Oil 1000mg 180 Softgel,Aneesh,Sourabh,2025-07-09,16:00,1.0,7.31,4.0,25.22,VitalCore
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-08,12:00,1.0,1.3,7.0,24.54,PawVista
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-08,16:00,3.0,7.26,7.0,24.54,PawVista
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-08,18:00,4.0,10.09,7.0,24.54,PawVista
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-08,20:00,5.0,14.31,7.0,24.54,PawVista
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-09,12:30,1.0,1.3,7.0,24.54,PawVista
B07GX25G81,PawVista Allergy Aid for dogs 120 Soft Chews (Upgraded),Shirley,Srikara,2025-07-09,16:00,1.0,2.82,7.0,24.54,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-08,12:00,0.0,0.0,1.0,11.98,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-08,16:00,0.0,1.36,1.0,11.98,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-08,18:00,1.0,2.27,1.0,11.98,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-08,20:00,1.0,4.99,1.0,11.98,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-09,12:30,1.0,0.0,1.0,11.98,PawVista
B081RTQ1B3,PawVista Pet's Paw and Nose 60ml Balm,Shirley,Srikara,2025-07-09,16:00,1.0,0.0,1.0,11.98,PawVista
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-08,12:00,3.0,2.81,7.0,11.5,VitalCore
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-08,16:00,4.0,4.24,7.0,11.5,VitalCore
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-08,18:00,4.0,4.24,7.0,11.5,VitalCore
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-08,20:00,4.0,6.76,7.0,11.5,VitalCore
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-09,12:30,1.0,0.0,7.0,11.5,VitalCore
B08Q49SV5Y,VitalCore Vitamin C Gummies 200mg 120 Gummies,Tamahra,Srikara,2025-07-09,16:00,1.0,0.0,7.0,11.5,VitalCore
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-08,12:00,0.0,0.34,3.0,1.36,Medora
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-08,16:00,2.0,0.34,3.0,1.36,Medora
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-08,18:00,2.0,0.68,3.0,1.36,Medora
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-08,20:00,2.0,0.68,3.0,1.36,Medora
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-09,12:30,1.0,0.0,3.0,1.36,Medora
B07YQ59VCS,Medora Pure Cold Pressed Fenugreek 100ml Oil,Tamahra,Sourabh,2025-07-09,16:00,1.0,0.0,3.0,1.36,Medora
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-08,12:00,0.0,0.0,0.0,0.0,PawVista
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-08,16:00,0.0,0.0,0.0,0.0,PawVista
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-08,18:00,0.0,0.0,0.0,0.0,PawVista
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-08,20:00,0.0,0.0,0.0,0.0,PawVista
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-09,12:30,1.0,0.0,0.0,0.0,PawVista
B07GXPQBK6,PawVista Digestive Support for dogs 120 Tablets,Twinkle,Amjad,2025-07-09,16:00,1.0,0.0,0.0,0.0,PawVista
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-08,12:00,1.0,8.08,8.0,78.55,VitalCore
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-08,16:00,4.0,23.2,8.0,78.55,VitalCore
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-08,18:00,4.0,27.7,8.0,78.55,VitalCore
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-08,20:00,5.0,32.94,8.0,78.55,VitalCore
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-09,12:30,0.0,5.73,8.0,78.55,VitalCore
B0DN6HV7HN,VitalCore Liposomal Glutathion Capsules,Aneesh,Srikara,2025-07-09,16:00,1.0,13.68,8.0,78.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-08,12:00,1.0,3.2,5.0,44.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-08,16:00,2.0,10.15,5.0,44.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-08,18:00,2.0,12.78,5.0,44.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-08,20:00,3.0,18.98,5.0,44.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-09,12:30,0.0,9.6,5.0,44.55,VitalCore
B0CW374CVT,VitalCore | Inositol 4000mg 120 Tablets,Twinkle,Akshay,2025-07-09,16:00,1.0,12.13,5.0,44.55,VitalCore
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-08,12:00,0.0,0.0,4.0,27.87,PawVista
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-08,16:00,1.0,6.36,4.0,27.87,PawVista
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-08,18:00,1.0,9.68,4.0,27.87,PawVista
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-08,20:00,2.0,10.03,4.0,27.87,PawVista
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-09,12:30,0.0,1.51,4.0,27.87,PawVista
B07GXS7XS2,PawVista Multivitamin with Minerals 365 Tablets,Aneesh,Amjad,2025-07-09,16:00,1.0,1.51,4.0,27.87,PawVista
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-08,12:00,0.0,0.93,5.0,24.39,VitalCore
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-08,16:00,2.0,3.63,5.0,24.39,VitalCore
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-08,18:00,2.0,8.06,5.0,24.39,VitalCore
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-08,20:00,2.0,8.6,5.0,24.39,VitalCore
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-09,12:30,0.0,3.03,5.0,24.39,VitalCore
B00HSJLATQ,VitalCore Raspberry Ketone Pure 1200mg 180 Capsules,Tamahra,Akshay,2025-07-09,16:00,1.0,4.42,5.0,24.39,VitalCore
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-08,12:00,0.0,4.98,5.0,37.97,Other
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-08,16:00,0.0,16.88,5.0,37.97,Other
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-08,18:00,1.0,16.88,5.0,37.97,Other
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-08,20:00,2.0,16.88,5.0,37.97,Other
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-09,12:30,0.0,0.0,5.0,37.97,Other
B07MBPZXXV,Biotin Gummies,Twinkle,Syed,2025-07-09,16:00,1.0,1.16,5.0,37.97,Other
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-08,12:00,1.0,1.42,13.0,29.4,PawVista
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-08,16:00,5.0,16.16,13.0,29.4,PawVista
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-08,18:00,5.0,16.16,13.0,29.4,PawVista
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-08,20:00,7.0,18.32,13.0,29.4,PawVista
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-09,12:30,0.0,0.0,13.0,29.4,PawVista
B07GXLY554,PawVista Ear Cleaner for Dogs & Cats 250ml Liquid,Shirley,Srikara,2025-07-09,16:00,1.0,2.8,13.0,29.4,PawVista
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-08,12:00,0.0,1.75,5.0,19.04,VitalCore
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-08,16:00,1.0,8.06,5.0,19.04,VitalCore
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-08,18:00,1.0,8.06,5.0,19.04,VitalCore
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-08,20:00,3.0,9.22,5.0,19.04,VitalCore
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-09,12:30,0.0,1.07,5.0,19.04,VitalCore
B09444JHW7,VitalCore BCAA 2000mg 180 Tablets,Twinkle,Akshay,2025-07-09,16:00,1.0,1.44,5.0,19.04,VitalCore
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-08,12:00,0.0,1.01,6.0,14.69,PawVista
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-08,16:00,1.0,2.75,6.0,14.69,PawVista
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-08,18:00,1.0,4.88,6.0,14.69,PawVista
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-08,20:00,3.0,4.88,6.0,14.69,PawVista
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-09,12:30,0.0,1.01,6.0,14.69,PawVista
B08KRNGDTR,PawVista Itch Relief 250ml Liquid,Shirley,Srikara,2025-07-09,16:00,1.0,2.21,6.0,14.69,PawVista
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-08,12:00,1.0,0.0,7.0,30.45,VitalCore
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-08,16:00,2.0,9.88,7.0,30.45,VitalCore
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-08,18:00,2.0,9.88,7.0,30.45,VitalCore
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-08,20:00,2.0,16.46,7.0,30.45,VitalCore
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-09,12:30,0.0,7.38,7.0,30.45,VitalCore
B0CWLLPHQF,VitalCore | Boswellia Serrata 400mg 180 Capsules,Twinkle,Syed,2025-07-09,16:00,1.0,13.13,7.0,30.45,VitalCore
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-08,12:00,1.0,0.0,4.0,17.66,VitalCore
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-08,16:00,3.0,1.5,4.0,17.66,VitalCore
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-08,18:00,3.0,5.79,4.0,17.66,VitalCore
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-08,20:00,4.0,9.14,4.0,17.66,VitalCore
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-09,12:30,0.0,0.8,4.0,17.66,VitalCore
